C_1_Force[kN];C_1_Deplacement[mm]
43.50696182;4.845592976
43.54737473;4.849954605
43.57523727;4.853811264
43.6115036;4.857928753
43.65965271;4.862371922
43.69828415;4.86655426
43.73093033;4.870671749
43.77998352;4.875033379
43.8179245;4.879281044
43.86051941;4.883561134
43.89359283;4.887678623
43.93623734;4.891910076
43.979496;4.896157265
44.01094818;4.900209904
44.0375061;4.904148102
44.06539917;4.908086777
44.11306763;4.912415504
44.14234161;4.916468143
44.17599869;4.920536518
44.21689224;4.924686432
44.26331329;4.929113388
44.29415131;4.933133125
44.33530807;4.937364101
44.38789749;4.941839695
44.42618561;4.946152687
44.46463013;4.950367451
44.50174332;4.954550266
44.54973602;4.958895206
44.58137512;4.962996483
44.61489868;4.967081547
44.65124512;4.971198559
44.69139099;4.975397587
44.70471191;4.979140759
44.74190521;4.983144283
44.77362442;4.98722887
44.81869125;4.991444111
44.85367966;4.995626926
44.8913002;4.999743938
44.92937088;5.004056931
44.97874451;5.00841856
45.00442886;5.012503147
45.05079651;5.016718388
45.09256363;5.021047115
45.13308334;5.025408745
45.16376495;5.029493809
45.19013596;5.033318043
45.23374176;5.037744999
45.2592392;5.041666985
45.28574371;5.045605183
45.32551956;5.049771786
45.37092972;5.054198265
45.39767838;5.058153152
45.43955231;5.06241703
45.47262573;5.066501617
45.51537704;5.07081461
45.55554962;5.075046062
45.59000778;5.079195976
45.63507462;5.083476067
45.6699295;5.08762598
45.70518112;5.091743469
45.72451019;5.095453739
45.77468109;5.099961758
45.81884384;5.104307175
45.84619904;5.108326912
45.86265945;5.112086296
45.91591263;5.116610527
45.94265747;5.120646954
45.97049713;5.124666691
46.01593399;5.128930569
46.05267715;5.133178234
46.08572388;5.137328148
46.12576294;5.141526699
46.1624794;5.145725727
46.20467377;5.150054455
46.24022293;5.154221058
46.27188492;5.158321857
46.31267166;5.162618637
46.35063934;5.166833401
46.37786102;5.170902252
46.39352417;5.174580097
46.43795013;5.178941727
46.47501373;5.183205605
46.50513458;5.187371731
46.52946091;5.191228867
46.57715988;5.195753098
46.60627365;5.199789047
46.64493179;5.204036713
46.68701935;5.208333492
46.72830582;5.21266222
46.76473236;5.216926098
46.79506683;5.220962048
46.83226395;5.225209713
46.86331558;5.229278564
46.89649582;5.233460903
46.92077255;5.237350464
46.96166229;5.241630554
46.98548508;5.245536804
47.01502228;5.249686718
47.04062653;5.253543377
47.08467865;5.257954121
47.1244545;5.2623806
47.153862;5.266546726
47.18185806;5.270713329
47.22941971;5.275204659
47.25372314;5.279355049
47.29413223;5.283586025
47.32236862;5.287719727
47.36203766;5.292048931
47.39144135;5.29616642
47.4106369;5.299974442
47.44456482;5.304124355
47.46939468;5.308095455
47.49622345;5.312115192
47.52257156;5.31613493
47.573246;5.320545197
47.59650803;5.324728012
47.63466263;5.32899189
47.66026306;5.332930088
47.69921494;5.337340355
47.74005127;5.341718197
47.77150345;5.345901012
47.80643845;5.350067139
47.84092331;5.354249477
47.87777328;5.358562469
47.89840317;5.362419605
47.92866135;5.366471767
47.96234512;5.370719433
47.9947052;5.374983311
48.0056839;5.378661156
48.04527283;5.382941246
48.07318878;5.387058735
48.1006546;5.391160011
48.13253021;5.39534235
48.16876984;5.39963913
48.20038223;5.403837681
48.23731232;5.408085346
48.26815033;5.412202835
48.30853653;5.416499138
48.34347153;5.420828342
48.37348938;5.42509222
48.39797592;5.429047108
48.42889786;5.433278084
48.46896362;5.43770504
48.47638321;5.441366673
48.49762344;5.445256233
48.53596497;5.449568748
48.57935333;5.453930378
48.59341812;5.457771301
48.63680649;5.462132931
48.66794205;5.46625042
48.70303726;5.47059536
48.73892975;5.474778175
48.77822495;5.479090691
48.81640244;5.483500957
48.8475647;5.487650871
48.87704849;5.49176836
48.9033165;5.495869637
48.9447403;5.500361443
48.96869659;5.504429817
48.98980331;5.508303165
49.01304245;5.512322903
49.05135345;5.516716957
49.06478119;5.520541668
49.09272385;5.524561405
49.13744354;5.528987885
49.16440201;5.533219337
49.19027328;5.537288189
49.2352562;5.541649342
49.26285553;5.545897007
49.29635239;5.55012846
49.32209015;5.554148197
49.35399628;5.558363438
49.38978195;5.562643528
49.40732956;5.566484451
49.43122864;5.570487976
49.45513153;5.574491501
49.49445343;5.578836441
49.51989746;5.582986355
49.55007553;5.587120056
49.58362579;5.591367722
49.61904144;5.595827103
49.63842392;5.599732876
49.6742897;5.603931904
49.71146011;5.608325958
49.74179459;5.612524509
49.77383041;5.616674423
49.79688263;5.620677948
49.83769226;5.625007153
49.85460281;5.628912926
49.88227844;5.632932663
49.91322708;5.637001514
49.94935989;5.641379356
49.96552277;5.645219803
49.99261856;5.649321079
50.02558517;5.653584957
50.05748749;5.657897472
50.0892868;5.662128925
50.11457062;5.666164875
50.14955902;5.67049408
50.18922806;5.674871922
50.21212006;5.678973198
50.24463654;5.683057785
50.27797699;5.687354565
50.31064987;5.691683292
50.33691788;5.695719242
50.35289764;5.699511528
50.38847351;5.703921795
50.41069794;5.707892895
50.43082428;5.711831093
50.46081543;5.715981007
50.50447083;5.720424175
50.52262878;5.724460125
50.55716705;5.72870779
50.58779526;5.732890129
50.62602615;5.737300396
50.65979385;5.741597176
50.68746948;5.745779514
50.72583389;5.750189781
50.75518799;5.754421234
50.78360748;5.758603573
50.79919052;5.762460709
50.83957672;5.766789913
50.8645668;5.770907402
50.8820343;5.774829388
50.89157867;5.778474808
50.93592834;5.782901287
50.95661163;5.786921024
50.9825592;5.790941238
51.01842499;5.795302391
51.05679321;5.799631596
51.08537292;5.803830147
51.11943054;5.808077812
51.15114975;5.812374592
51.18786621;5.81670332
51.21059799;5.820902348
51.24000168;5.824986935
51.27201462;5.829250813
51.29559708;5.833384514
51.31880569;5.837469578
51.32516098;5.841017246
51.36145401;5.845330238
51.3973999;5.849577904
51.42369461;5.853727818
51.44591904;5.857731342
51.48947144;5.862239361
51.50784302;5.866242886
51.5351181;5.870441437
51.57670212;5.874705315
51.61394882;5.879050732
51.64298248;5.883265972
51.66369629;5.887171745
51.69831085;5.891403198
51.7218132;5.8955369
51.75483704;5.899784088
51.76959229;5.903657436
51.81162643;5.908116817
51.83372116;5.91216898
51.85897827;5.916368008
51.8712883;5.920127392
51.90752411;5.924423695
51.94219589;5.928736687
51.9663353;5.932821274
51.99358749;5.93692255
52.03325653;5.941316605
52.06218338;5.945482731
52.08813095;5.949519157
52.1159668;5.953636169
52.15183258;5.957981586
52.17794418;5.9621315
52.19543839;5.966037273
52.22906876;5.970268726
52.24674988;5.97435379
52.2808609;5.978617668
52.29627991;5.982523441
52.3387413;5.987015247
52.36846542;5.991213799
52.40029144;5.995510578
52.41688156;5.999383926
52.45574951;6.003696442
52.49283981;6.008058071
52.51884079;6.012305737
52.54912567;6.01645565
52.58049774;6.020621777
52.61157608;6.024999619
52.62327576;6.028726578
52.64810944;6.032746315
52.68354797;6.037075043
52.7143631;6.04135561
52.72106171;6.044984818
52.75894928;6.049362659
52.78519058;6.053593636
52.81430435;6.057841301
52.8431778;6.061991215
52.87944412;6.066369057
52.90711975;6.070698261
52.94027328;6.074994564
52.9579277;6.079014301
52.9971962;6.083359718
53.02612305;6.087574959
53.04994583;6.091675758
53.07164001;6.095630646
53.09644699;6.09969902
53.12422943;6.103914261
53.12880325;6.107527256
53.15626907;6.111530781
53.19513702;6.115973473
53.23153687;6.120335102
53.25043869;6.124289989
53.28992081;6.128732681
53.31254578;6.132898808
53.34830475;6.137195587
53.37688828;6.141377926
53.40972137;6.145674229
53.4460144;6.150035858
53.46480942;6.154088497
53.48629379;6.158124447
53.50671387;6.16203022
53.54223251;6.166424274
53.55994034;6.170313835
53.58211136;6.174349785
53.60705185;6.178418636
53.64047241;6.182764053
53.65751266;6.186653614
53.68186951;6.190738201
53.72310257;6.195148468
53.74998474;6.199347496
53.77742004;6.20349741
53.80905914;6.207728863
53.84285355;6.212106705
53.87286758;6.216338158
53.89504242;6.220406532
53.91918564;6.224556446
53.95451736;6.2289505
53.97711563;6.233084202
53.9930954;6.237022877
54.01481628;6.240944862
54.04595184;6.245274067
54.06578445;6.249310017
54.09165573;6.253411293
54.1241188;6.257609844
54.15618134;6.262036324
54.17479324;6.266023636
54.20775986;6.270157337
54.25022125;6.274616718
54.28172684;6.278945446
54.30964279;6.283176899
54.32878494;6.287196636
54.36858749;6.29173708
54.3873291;6.295789719
54.40971756;6.299841881
54.43345642;6.303975582
54.46818161;6.308385849
54.47094727;6.312047958
54.49670792;6.316100121
54.52005386;6.32013607
54.55065536;6.324367523
54.58184052;6.328582764
54.60869217;6.332667351
54.6395607;6.336996555
54.67718124;6.341374397
54.69922256;6.345458984
54.72171402;6.349478722
54.75680923;6.353791714
54.78536606;6.357974052
54.80121231;6.361961365
54.81174088;6.365720749
54.85281754;6.370212555
54.87116241;6.374264717
54.89445114;6.378301144
54.92292786;6.382565022
54.96628952;6.387154102
54.98266602;6.39117384
55.01143646;6.395421505
55.03610611;6.399522781
55.06846237;6.403819084
55.09449387;6.408018112
55.12195587;6.412151814
55.15628052;6.416399479
55.18119431;6.420516968
55.20389938;6.42456913
55.20512009;6.428019047
55.24702454;6.432559967
55.27818298;6.436790943
55.29932022;6.44089222
55.31218719;6.444700718
55.35770416;6.449289799
55.3788414;6.453439713
55.40050888;6.457492352
55.43281555;6.461772442
55.46410751;6.466134071
55.49074554;6.470365047
55.51783752;6.474515438
55.54687119;6.478697777
55.5742569;6.482880116
55.60180283;6.487062931
55.61889648;6.491017342
55.64995193;6.495265007
55.6779213;6.49949646
55.69703674;6.503548622
55.70264435;6.507243156
55.74207306;6.511588573
55.76937866;6.515852451
55.7959938;6.520067215
55.81463242;6.524022102
55.8561058;6.528562546
55.87718964;6.532663822
55.90577316;6.536911488
55.94206238;6.541191578
55.97457886;6.545650482
56.00326538;6.549963474
56.02171707;6.553983212
56.05064392;6.55818224
56.06622314;6.56213665
56.09496689;6.566302776
56.10658264;6.570095062
56.13981628;6.574407578
56.15475845;6.578362465
56.17866135;6.582496166
56.19732666;6.5863204
56.23497391;6.590698242
56.27293777;6.595124722
56.29809189;6.59932375
56.3223381;6.603506088
56.36429214;6.608014107
56.38492203;6.612277985
56.4096756;6.616444588
56.43812561;6.620545387
56.47045517;6.624939442
56.49345398;6.629106045
56.49871826;6.632800102
56.52463913;6.636917591
56.54627991;6.640904903
56.56837463;6.644957066
56.59017563;6.649009705
56.63159943;6.653452396
56.65776062;6.657634735
56.68453217;6.661915302
56.70104599;6.665821075
56.73895645;6.670149803
56.77721786;6.674527645
56.8015976;6.678661346
56.82124329;6.682713985
56.85006332;6.686912537
56.8847084;6.691306591
56.8911438;6.694984913
56.91581345;6.699053288
56.956707;6.703528881
56.98501968;6.707906723
56.98794556;6.711584568
57.01881409;6.715864658
57.04393768;6.720014572
57.06746674;6.724099636
57.09522629;6.728314877
57.12811279;6.732578754
57.15555191;6.73682642
57.18564606;6.740992546
57.20901871;6.745060921
57.2287178;6.749080658
57.26617813;6.7534585
57.28564072;6.757527351
57.30784225;6.761563301
57.33541107;6.765794754
57.37149048;6.770367622
57.37351227;6.774045944
57.39533997;6.778016567
57.43266678;6.782459736
57.46824265;6.786919117
57.48012543;6.790808678
57.51160431;6.795137405
57.53723526;6.799254894
57.57025528;6.803584099
57.59942245;6.807766438
57.62473297;6.81199789
57.66211319;6.816440582
57.68115234;6.820509434
57.70337677;6.824561596
57.71308136;6.828418732
57.75543594;6.832894325
57.76681519;6.836816311
57.78792572;6.840770721
57.8118515;6.84488821
57.84527206;6.849412441
57.85779572;6.853253365
57.88252258;6.857370853
57.92458344;6.861943722
57.94882965;6.866191387
57.96919632;6.870325089
58.00389099;6.874654293
58.02768707;6.878901958
58.0531044;6.883051872
58.07174301;6.887039185
58.09436798;6.891091347
58.13116455;6.895404339
58.13701248;6.899179935
58.15288544;6.903101921
58.174263;6.907089233
58.20682907;6.911417961
58.23477554;6.915584564
58.26486969;6.91983223
58.29262924;6.924144745
58.33245468;6.928668976
58.34338379;6.932640076
58.37060547;6.936838627
58.41117859;6.941298008
58.43577194;6.945578098
58.45735931;6.949679375
58.46640015;6.953471184
58.50511169;6.957881451
58.51205063;6.961640835
58.53688431;6.965660572
58.55995941;6.969745636
58.59664917;6.974188805
58.60494614;6.978029251
58.62831497;6.982130527
58.65631104;6.986345768
58.6897316;6.990642071
58.71350098;6.994889736
58.73748398;6.998958111
58.77223206;7.00331974
58.79929733;7.00768137
58.82601929;7.011879921
58.83521652;7.015639305
58.87594986;7.020147324
58.9037056;7.024508953
58.92127991;7.028561592
58.9267807;7.032271862
58.96562576;7.036715031
58.97830963;7.040718555
58.9977684;7.044738293
59.0206871;7.048855782
59.06091309;7.053330898
59.07872772;7.05739975
59.10332108;7.061582088
59.13059998;7.065748215
59.16093445;7.070044994
59.19672012;7.07435751
59.21828461;7.07857275
59.25281906;7.082966805
59.27820969;7.087230682
59.30301666;7.091445923
59.3012085;7.095042229
59.34651184;7.099647999
59.36828613;7.103830338
59.37950897;7.107785225
59.38288498;7.11139822
59.41880417;7.115840912
59.43767929;7.119844437
59.46224594;7.123897076
59.49657059;7.128225803
59.52842331;7.13257122
59.55072784;7.136802673
59.57595825;7.140952587
59.6048584;7.14518404
59.62971878;7.149366379
59.65699768;7.153581619
59.66547775;7.157438278
59.69631958;7.161735058
59.72152328;7.165949821
59.74210358;7.170051098
59.74592972;7.17371273
59.78211594;7.178139687
59.81311798;7.182549953
59.83906555;7.186781406
59.85331726;7.190703392
59.89168167;7.195243835
59.90598679;7.199263573
59.93483353;7.203381062
59.96360016;7.20758009
59.99544907;7.21192503
60.01688004;7.216107845
60.02546692;7.219834805
60.04567337;7.223903179
60.06537628;7.227906704
60.09480667;7.232186794
60.11107635;7.236092567
60.1518364;7.2406497
60.17401123;7.244832039
60.19729996;7.249145031
60.20676422;7.252969265
60.241539;7.257379532
60.27110672;7.261757374
60.29165649;7.265842438
60.31170273;7.269959927
60.34459305;7.274288654
60.36947632;7.27847147
60.38245392;7.282361031
60.40233994;7.286380768
60.43331528;7.290709496
60.45684433;7.294940948
60.4663887;7.298749447
60.49318695;7.302915573
60.51158524;7.30700016
60.53641891;7.311199188
60.55231857;7.315235138
60.5930481;7.319694519
60.61681747;7.323990822
60.50834274;7.328547478
60.55018997;7.3322258
60.60862732;7.33657074
60.66587067;7.341046333
60.70474243;7.345310211
60.73060989;7.349395275
60.76171875;7.353528976
60.79784775;7.357906818
60.80194473;7.361503124
60.82151031;7.365458012
60.85397339;7.369787216
60.88306046;7.374115944
60.88877869;7.377761364
60.91802216;7.382041454
60.9468956;7.386272907
60.97656631;7.390536785
61.00259781;7.394784451
61.03410339;7.399162292
61.06419754;7.403588772
61.09182358;7.407885551
61.10591507;7.411937714
61.13755417;7.416201591
61.16102982;7.420563221
61.18157959;7.424631596
61.19107056;7.428440094
61.20529556;7.432492256
61.23454285;7.436756134
61.23677444;7.440369129
61.26306915;7.444405079
61.29805756;7.448832035
61.32927322;7.453209877
61.34889221;7.457196712
61.3793335;7.46154213
61.40350342;7.46575737
61.42870712;7.469972134
61.45447159;7.474122524
61.48044586;7.478369713
61.51657867;7.482764244
61.53106689;7.486816406
61.54696655;7.490754604
61.55818558;7.494627953
61.59719086;7.499266148
61.6108284;7.503204823
61.63199234;7.507305622
61.64866257;7.511374474
61.67583466;7.515719891
61.69250488;7.519609451
61.71372223;7.523677826
61.7473259;7.528104305
61.77263641;7.532270908
61.79409409;7.536437035
61.81597519;7.540456772
61.85005951;7.544867039
61.8662796;7.548870564
61.88581848;7.552939415
61.89818192;7.556926727
61.93670654;7.561499596
61.95949173;7.565698624
61.97023392;7.569653034
61.99187469;7.573770523
62.02484512;7.578213692
62.04361343;7.582330704
62.06193161;7.586415768
62.09184265;7.590614796
62.12137985;7.595025063
62.13531113;7.599012375
62.15865707;7.603032112
62.1971283;7.607474804
62.22711945;7.611852646
62.24572754;7.615986347
62.25099182;7.619745731
62.293293;7.624302387
62.29903412;7.628127098
62.3216095;7.632277012
62.33998108;7.636312962
62.37882233;7.640886307
62.38565826;7.644759655
62.40299225;7.648860455
62.4329834;7.653059483
62.46071243;7.6574049
62.48386765;7.661635876
62.50367737;7.665704727
62.5291748;7.670050144
62.56506729;7.674411297
62.58187103;7.678480148
62.5924263;7.682321072
62.62329102;7.686682224
62.64703369;7.690832615
62.65562057;7.694689274
62.65969086;7.698367596
62.69972992;7.702794075
62.71212006;7.706830025
62.73854828;7.710915089
62.76694107;7.715227604
62.80687714;7.719865799
62.82833099;7.724032402
62.84790039;7.728280067
62.87326431;7.732462406
62.90128708;7.736824036
62.92601395;7.741055012
62.94369507;7.745107651
62.97251511;7.749306202
62.98729706;7.753391266
63.00627899;7.757378578
62.99936676;7.760779858
63.0412941;7.765304089
63.0696106;7.769584179
63.08641434;7.77365303
63.09239578;7.777493477
63.13652802;7.78205061
63.1559639;7.786200523
63.17476273;7.790268898
63.20547104;7.79458189
63.23139191;7.798959732
63.26151657;7.803272247
63.27669525;7.807324886
63.30466461;7.811555862
63.32604218;7.815787315
63.34880066;7.820034981
63.3601265;7.823940754
63.38461304;7.828188419
63.40654755;7.832387447
63.42260742;7.83635807
63.42694092;7.840133667
63.45988083;7.844430447
63.48660278;7.848759174
63.50768661;7.852909088
63.52427673;7.856880188
63.56245422;7.861323357
63.58430862;7.86547327
63.60387802;7.86957407
63.63397217;7.87378931
63.67292404;7.878362656
63.69578934;7.88275671
63.7041893;7.886662483
63.72952652;7.890861034
63.74547958;7.894962311
63.7696991;7.899258614
63.77403641;7.903034687
63.80391693;7.907347202
63.81753159;7.91130209
63.83609009;7.915435791
63.84890366;7.919309139
63.88490295;7.923654079
63.92010498;7.928113461
63.93876648;7.932247162
63.95666122;7.936380863
63.99388504;7.94079113
64.01464844;7.94507122
64.02716827;7.948976994
64.04663086;7.953045845
64.07701874;7.957439899
64.09637451;7.96171999
64.09941101;7.965381622
64.12072754;7.969531536
64.14768982;7.973779202
64.16624451;7.977912903
64.18722534;7.981997967
64.21897125;7.986424446
64.24531555;7.990639687
64.2675705;7.994887352
64.28302002;7.99882555
64.31269073;8.003040314
64.34637451;8.007434845
64.3637619;8.011535645
64.3756485;8.015393257
64.39492035;8.019445419
64.42337036;8.023757935
64.42313385;8.027355194
64.44764709;8.031520844
64.48491669;8.036028862
64.51823425;8.040553093
64.52134705;8.044361115
64.54912567;8.048707008
64.57537079;8.053019524
64.59339905;8.057186127
64.61540985;8.061384201
64.64165497;8.065615654
64.66611481;8.069863319
64.68551636;8.073965073
64.70529938;8.078017235
64.71112061;8.081776619
64.74834442;8.086218834
64.75983429;8.090206146
64.77413177;8.094193459
64.79729462;8.098408699
64.82909393;8.102884293
64.83802032;8.106708527
64.85794067;8.110760689
64.89122772;8.11522007
64.92626953;8.119744301
64.93748474;8.123699188
64.96601105;8.127979279
64.98600769;8.132243156
65.01325989;8.136571884
65.03915405;8.1407547
65.06008148;8.144872665
65.09049225;8.149347305
65.10501099;8.153367996
65.11745453;8.157338142
65.11920929;8.161016464
65.16049957;8.16557312
65.16900635;8.16947937
65.18495941;8.173466682
65.20487213;8.177583694
65.23749542;8.181994438
65.25217438;8.18598175
65.2699585;8.190114975
65.3137207;8.194705009
65.33764648;8.199082375
65.35282898;8.203248978
65.37742615;8.207479477
65.4077301;8.211906433
65.42346954;8.216040611
65.43341827;8.220044136
65.44490051;8.223917007
65.47303009;8.228245735
65.47866821;8.232021332
65.49533844;8.235960007
65.51072693;8.239995956
65.54212952;8.244292259
65.5627594;8.248475075
65.58753967;8.252706528
65.61782074;8.256986618
65.64906311;8.261445999
65.66416168;8.265449524
65.6818161;8.269501686
65.71730804;8.27397728
65.74304962;8.278370857
65.76232147;8.282440186
65.76059723;8.286117554
65.79750061;8.290658951
65.80113983;8.294499397
65.82185364;8.298583984
65.83820343;8.302571297
65.87356567;8.307095528
65.88092804;8.31095314
65.90331268;8.315070152
65.92796326;8.319317818
65.95733643;8.323597908
65.97962189;8.327829361
65.99472046;8.331832886
66.02396393;8.336129189
66.04872131;8.340344429
66.06964111;8.344575882
66.05935669;8.347976685
66.10298157;8.352631569
66.13021088;8.357058525
66.14725494;8.361240387
66.14929962;8.364983559
66.18280029;8.369572639
66.2015686;8.37372303
66.21347809;8.37775898
66.23403168;8.381843567
66.26774597;8.38631916
66.28087616;8.390420914
66.30496979;8.394570351
66.32421875;8.398688316
66.34950256;8.402935982
66.37805176;8.407232285
66.39461517;8.411252022
66.41822815;8.4155159
66.43686676;8.419665337
66.45917511;8.423880577
66.45135498;8.427347183
66.49354553;8.432002068
66.52079773;8.436314583
66.53289795;8.44039917
66.53656769;8.444126129
66.57440186;8.448698997
66.59503174;8.452833176
66.60874939;8.456933975
66.63419342;8.461214066
66.6635437;8.465559959
66.68372345;8.469823837
66.70350647;8.473892212
66.72459412;8.478075027
66.74189758;8.482143402
66.76519012;8.486374855
66.7616806;8.490036011
66.78499603;8.494235039
66.80690765;8.498450279
66.82687378;8.502551079
66.83479309;8.506376266
66.87084961;8.510818481
66.90208435;8.5153265
66.92462921;8.519622803
66.93556213;8.52364254
66.97447968;8.528248787
66.98641968;8.532382011
67.00569916;8.536483765
67.02611542;8.540616989
67.05501556;8.544913292
67.0718689;8.54904747
67.06793976;8.552611351
67.0827179;8.556566238
67.10108948;8.560569763
67.12802124;8.564833641
67.14110565;8.568772316
67.17765808;8.573230743
67.19887543;8.577413559
67.22293854;8.581726074
67.23748016;8.585729599
67.2694931;8.590107918
67.29775238;8.594615936
67.31349182;8.598781586
67.33181;8.602899551
67.35975647;8.607244492
67.38052368;8.611557007
67.38320923;8.615382195
67.39993286;8.619369507
67.42292786;8.62366581
67.44260406;8.627863884
67.44885254;8.631672859
67.46658325;8.635806084
67.48769379;8.639972687
67.51013184;8.644122124
67.52502441;8.648158073
67.55769348;8.652552605
67.58425903;8.656832695
67.60837555;8.66114521
67.61908722;8.665083885
67.64186859;8.669184685
67.67938232;8.673807144
67.70267487;8.678184509
67.70754242;8.682090759
67.73162842;8.686354637
67.76204681;8.690846443
67.75800323;8.694475174
67.76728058;8.698381424
67.79442596;8.702645302
67.81929016;8.707006454
67.81902313;8.710684776
67.84597778;8.714916229
67.87089539;8.71919632
67.8963089;8.723443985
67.9169693;8.727659225
67.94238281;8.731923103
67.97216034;8.73635006
67.99124908;8.740564346
68.00911713;8.744682312
68.01940918;8.748702049
68.05670929;8.753274918
68.06447601;8.757278442
68.06771851;8.761102676
68.08486938;8.765269279
68.11655426;8.769680023
68.11416626;8.773389816
68.13298798;8.777393341
68.16611481;8.781852722
68.19674683;8.786231041
68.20506287;8.790234566
68.23003387;8.794498444
68.25321198;8.798728943
68.27272797;8.802879333
68.29118347;8.806931496
68.30439758;8.810902596
68.33258057;8.815297127
68.34001923;8.819137573
68.35451508;8.823141098
68.36469269;8.827047348
68.40601349;8.831717491
68.42023468;8.835835457
68.44052124;8.840001106
68.45910645;8.844232559
68.49098206;8.848724365
68.49839783;8.85266304
68.51294708;8.856731415
68.54439545;8.861142159
68.56364441;8.865307808
68.58167267;8.869425774
68.59007263;8.873298645
68.62580872;8.877758026
68.62801361;8.881614685
68.64074707;8.885601997
68.64604187;8.88945961
68.68520355;8.894048691
68.70261383;8.898165703
68.71633911;8.902235031
68.73736572;8.906466484
68.76825714;8.910908699
68.78482056;8.915156364
68.80476379;8.919322968
68.82868958;8.923586845
68.85932159;8.928078651
68.8658905;8.932065964
68.87921143;8.936037064
68.91204071;8.940463066
68.93389893;8.94480896
68.94578552;8.948877335
68.94525146;8.952522278
68.98529053;8.9570961
68.98595428;8.960887909
68.99977875;8.964972496
69.01448059;8.968943596
69.04955292;8.973516464
69.05622864;8.977374077
69.07356262;8.981523514
69.09700775;8.985771179
69.12931061;8.990149498
69.14959717;8.994526863
69.16374207;8.99861145
69.19386292;9.003022194
69.22125244;9.007415771
69.23348236;9.01154995
69.23002625;9.015228271
69.2590332;9.019556999
69.27251434;9.023641586
69.2776947;9.027515411
69.27939606;9.031226158
69.31273651;9.035668373
69.32861328;9.039753914
69.34684753;9.043806076
69.37098694;9.048053741
69.40953827;9.052610397
69.42424011;9.056809425
69.44400024;9.061023712
69.46401978;9.06522274
69.48773193;9.069535255
69.5134201;9.073897362
69.52237701;9.077868462
69.5384903;9.082083702
69.55994415;9.086249352
69.57102966;9.090269089
69.55632782;9.093687057
69.59575653;9.098162651
69.61883545;9.102458954
69.63446808;9.106575966
69.63983917;9.110433578
69.67376709;9.114925385
69.69998169;9.119139671
69.70745087;9.123176575
69.73049927;9.127390862
69.75897217;9.13170433
69.78176117;9.136016846
69.78566742;9.139873505
69.80879974;9.144072533
69.8181076;9.148124695
69.85030365;9.152648926
69.85192108;9.15647316
69.87755585;9.160900116
69.90097809;9.16531086
69.91519928;9.169395447
69.91105652;9.173154831
69.93976593;9.177467346
69.96231079;9.181797028
69.98130035;9.185946465
69.99480438;9.189901352
70.02322388;9.19429493
70.04138184;9.198477745
70.04827118;9.202367783
70.0682373;9.206484795
70.10237122;9.210992813
70.12553406;9.215371132
70.12422943;9.219130516
70.14281464;9.223279953
70.1578064;9.227397919
70.18442535;9.231856346
70.18572235;9.235681534
70.21659088;9.240139961
70.23007202;9.244257927
70.24552155;9.248473167
70.25440216;9.252378464
70.28189087;9.256674767
70.31421661;9.261117935
70.327034;9.265235901
70.34304047;9.269352913
70.36601257;9.273616791
70.39020538;9.278011322
70.38196564;9.281672478
70.3989563;9.285627365
70.42141724;9.289858818
70.43657684;9.294122696
70.43776703;9.297898293
70.46263123;9.302081108
70.48865509;9.306442261
70.50753784;9.310673714
70.52191925;9.314856529
70.55828857;9.319298744
70.58056641;9.323660851
70.59960938;9.327973366
70.60202789;9.331895828
70.62154388;9.335996628
70.65137482;9.340407372
70.66133881;9.344427109
70.66049194;9.34817028
70.673172;9.352173805
70.70249939;9.356518745
70.69519043;9.360098839
70.72092438;9.364249229
70.75080872;9.368659019
70.77890778;9.373167038
70.78542328;9.377073288
70.81171417;9.381402016
70.83742523;9.385812759
70.85364532;9.390076637
70.87020874;9.394275665
70.89208984;9.398507118
70.91570282;9.402884483
70.92856598;9.40696907
70.93904114;9.41100502
70.93199921;9.414553642
70.96582031;9.419061661
70.97092438;9.423015594
70.98400116;9.427035332
71.00756073;9.431266785
71.03499603;9.435742378
71.04201508;9.439616203
71.05187988;9.443619728
71.08351898;9.448029518
71.11383057;9.452521324
71.12430573;9.456524849
71.14137268;9.460691452
71.16529846;9.465052605
71.18550873;9.469332695
71.20406342;9.473531723
71.2148056;9.477567673
71.25189209;9.482254982
71.26119995;9.486355782
71.26845551;9.490343094
71.26008606;9.493956566
71.29762268;9.498513222
71.3010025;9.502418518
71.31147766;9.506422043
71.32843781;9.510523796
71.35805511;9.514933586
71.36576843;9.518920898
71.38426971;9.522956848
71.4177475;9.527481079
71.44119263;9.531826973
71.45789337;9.536025047
71.46958923;9.540061951
71.50332642;9.544683456
71.50717926;9.548703194
71.51177979;9.552658081
71.51824188;9.556466103
71.55171967;9.561038971
71.55394745;9.564961433
71.56352234;9.568948746
71.5774231;9.572984695
71.60167694;9.577280998
71.62044525;9.581480026
71.64216614;9.585695267
71.66854095;9.589959145
71.69741058;9.59440136
71.70214844;9.598404884
71.70700836;9.602197647
71.73652649;9.606607437
71.76124573;9.610985756
71.76616669;9.614891052
71.75933838;9.618520737
71.80075836;9.623109818
71.80357361;9.627113342
71.82210541;9.631279945
71.83712769;9.635364532
71.87689972;9.640035629
71.87850189;9.644005775
71.89253998;9.648156166
71.91271973;9.652322769
71.93284607;9.656602859
71.951828;9.660850525
71.96352386;9.664788246
71.98404694;9.669019699
72.00164795;9.673137665
72.02220154;9.67738533
71.99394226;9.68052578
72.03315735;9.685066223
72.06085968;9.689412117
72.07479095;9.69364357
