C_1_Force[kN];C_1_Deplacement[mm]
63.93039322;9.664170265
63.9738884;9.668775558
63.99938583;9.673039436
64.0098877;9.677124977
64.00741577;9.680868149
64.04602051;9.685522079
64.05753326;9.68967247
64.06782532;9.693675995
64.09161377;9.69798851
64.11639404;9.702349663
64.131073;9.706548691
64.15080261;9.710699081
64.16882324;9.714880943
64.19235229;9.719128609
64.2095871;9.723295212
64.21678925;9.727233887
64.24263;9.731578827
64.26235962;9.73581028
64.27134705;9.73984623
64.2620697;9.743458748
64.29495239;9.747820854
64.31274414;9.752084732
64.33217621;9.756267548
64.34127045;9.760189056
64.37525177;9.764761925
64.38317108;9.768815041
64.40451813;9.773062706
64.43448639;9.777375221
64.46272278;9.781834602
64.47978973;9.78616333
64.48768616;9.790166855
64.50839996;9.79441452
64.52288818;9.798434258
64.53881073;9.802599907
64.53655243;9.806343079
64.5604248;9.810656548
64.56867218;9.814594269
64.58323669;9.81867981
64.58204651;9.822439194
64.61992645;9.826865196
64.64771271;9.831292152
64.66526031;9.835507393
64.67823792;9.839673042
64.7141571;9.844230652
64.72744751;9.848462105
64.74116516;9.852611542
64.75919342;9.856761932
64.78713226;9.861187935
64.79708099;9.865338326
64.79484558;9.869081497
64.811409;9.873149872
64.81773376;9.877104759
64.83214569;9.881156921
64.84150696;9.885144234
64.88050842;9.88963604
64.89244843;9.893818855
64.91326141;9.898066521
64.91778564;9.901971817
64.94652557;9.906333923
64.97805786;9.910727501
64.99114227;9.914877892
65.00788879;9.918962479
65.02620697;9.923193932
65.05247498;9.927587509
65.04431152;9.931249619
65.05992126;9.935334206
65.09217072;9.939842224
65.11362457;9.944236755
65.1049881;9.947849274
65.12322235;9.952129364
65.13677979;9.956263542
65.14965057;9.960315704
65.1673584;9.96449852
65.19633484;9.968762398
65.21146393;9.972993851
65.23126984;9.977175713
65.24371338;9.981227875
65.26192474;9.985280991
65.28800964;9.989690781
65.30005646;9.993760109
65.30752563;9.99776268
65.32858276;10.00204372
65.36093903;10.0066328
65.34482574;10.01024532
65.35713959;10.01426506
65.38595581;10.01869202
65.41379547;10.02316761
65.40866089;10.02699184
65.43487549;10.03130436
65.45175934;10.03542233
65.47507477;10.03973484
65.49544525;10.04391766
65.51689911;10.04821396
65.54170227;10.05265713
65.55310822;10.05674171
65.5615387;10.06077766
65.57113647;10.06468391
65.60096741;10.06917572
65.60107422;10.07304859
65.60713196;10.07698727
65.62454987;10.08110428
65.64802551;10.08562851
65.64954376;10.08942032
65.66349792;10.09353828
65.69923401;10.09814358
65.71422577;10.10239124
65.72441101;10.10649204
65.75211334;10.11083794
65.769104;10.1150856
65.78146362;10.11925125
65.79186249;10.12323856
65.80685425;10.1273241
65.83049011;10.13163662
65.82913971;10.13542843
65.83374023;10.1393013
65.84275055;10.1432724
65.87619781;10.14763451
65.88520813;10.15176773
65.90882111;10.15603161
65.93019104;10.16036129
65.95688629;10.16488552
65.95656586;10.16882324
65.9786377;10.17302227
66.00870514;10.17753029
66.02338409;10.18177795
66.03611755;10.18587875
66.04103851;10.18975258
66.07038879;10.19412994
66.06504059;10.19792175
66.07634735;10.20192528
66.09293365;10.20597839
66.11776733;10.2104702
66.11545563;10.21422958
66.12797546;10.21831417
66.15177155;10.22252941
66.17152405;10.22684193
66.18740082;10.23107338
66.20183563;10.23512554
66.22724915;10.23950291
66.24990082;10.24388123
66.26000977;10.24801445
66.26617432;10.25187206
66.29550171;10.25638008
66.32060242;10.26078987
66.32719421;10.26487541
66.31858063;10.26850414
66.34785461;10.27301216
66.34644318;10.2769022
66.36032104;10.28092194
66.37031555;10.28500652
66.40376282;10.28951454
66.41123199;10.2935667
66.42793274;10.29774952
66.44499969;10.30189896
66.46906281;10.30622864
66.49293518;10.31054115
66.50984955;10.31470776
66.5313797;10.31914997
66.54799652;10.32343006
66.56057739;10.32762909
66.55198669;10.33127499
66.58817291;10.33589649
66.59947205;10.34011173
66.60176086;10.34401798
66.58758545;10.34759808
66.62419891;10.35207367
66.6295929;10.35601139
66.64083862;10.36006451
66.66577911;10.36440945
66.69077301;10.3687706
66.69888306;10.37298584
66.72081757;10.37713623
66.73509216;10.3813839
66.75695038;10.38561535
66.76798248;10.38981342
66.77239227;10.39365482
66.7913208;10.39798355
66.81046295;10.40223122
66.81772614;10.4063158
66.80836487;10.40989685
66.83760834;10.41437149
66.8644104;10.41879845
66.87560272;10.42299747
66.87919617;10.42691898
66.91242981;10.43147659
66.9155426;10.43544769
66.93130493;10.4395647
66.95624542;10.44379616
66.97557068;10.4481411
66.99399567;10.45234013
66.98985291;10.45605087
67.00391388;10.4601841
67.01311493;10.4641552
67.03446198;10.46843529
67.03526306;10.47232533
67.07213593;10.47689819
67.07865143;10.48108101
67.09428406;10.48534489
67.09303284;10.48915291
67.12185669;10.49357986
67.13793945;10.49794102
67.1493454;10.5020256
67.15939331;10.50612736
67.18890381;10.51050472
67.19980621;10.5146389
67.20746613;10.51859283
67.21873474;10.52267838
67.24481964;10.5270071
67.25753021;10.53123856
67.25375366;10.53499794
67.2696228;10.53916454
67.27667236;10.54323292
67.29597473;10.54743195
67.30001831;10.5514183
67.33361816;10.5558939
67.35105896;10.5601902
67.36908722;10.56451988
67.36772919;10.56839275
67.39785767;10.57277107
67.42683411;10.57726288
67.43930817;10.58151054
67.44810486;10.58562756
67.46192932;10.58981037
67.47987366;10.5941391
67.47025299;10.59775162
67.475914;10.60173893
67.50149536;10.60601902
67.52001953;10.6103487
67.5063858;10.61394501
67.52964783;10.61824131
67.54592133;10.62245655
67.56221771;10.62672043
67.58311462;10.63093567
67.60552979;10.63532925
67.62315369;10.6397562
67.64168549;10.64405251
67.64299011;10.64808846
67.66827393;10.65241814
67.68614197;10.65677929
67.69140625;10.66084766
67.69374084;10.66468906
67.7017746;10.66875744
67.72142029;10.6730051
67.70911407;10.67655277
67.71948242;10.68057251
67.75042725;10.6850481
67.77358246;10.68942547
67.77866364;10.69336414
67.80522156;10.6977253
67.81617737;10.70192432
67.83478546;10.70615578
67.84932709;10.71030617
67.86837006;10.71455383
67.89181519;10.71897984
67.89489746;10.723032
67.90205383;10.7270031
67.90229034;10.73087692
67.93432617;10.73551464
67.93922424;10.73948574
67.94565582;10.74350548
67.95174408;10.74757385
67.97317505;10.75193596
67.97314453;10.75577641
67.98838043;10.7598772
68.01515198;10.76428795
68.02368927;10.76845455
68.03759766;10.77258778
68.05168152;10.77665615
68.07540131;10.78106689
68.08422852;10.78510284
68.09477997;10.78917122
68.10321045;10.79317474
68.12926483;10.79778099
68.13993073;10.80196285
68.13886261;10.80588531
68.15117645;10.81000328
68.17430115;10.81446171
68.17943573;10.81851482
68.18951416;10.8225832
68.2064209;10.82679844
68.22795868;10.83119202
68.23223877;10.8351469
68.24584961;10.83919907
68.274086;10.84367466
68.29346466;10.84805202
68.30631256;10.8521862
68.3013382;10.85601044
68.33595276;10.86058331
68.33154297;10.86442471
68.34103394;10.86855793
68.3495636;10.87259388
68.37718964;10.87718391
68.36891937;10.88099194
68.37625885;10.8850441
68.39208221;10.88922691
68.41558075;10.89360428
68.42630005;10.89781952
68.43448639;10.90188789
68.45674133;10.90623379
68.47774506;10.91059494
68.48265839;10.9146471
68.48757935;10.91853714
68.50831604;10.92289829
68.5220108;10.9270649
68.51799774;10.93090534
68.51470184;10.93456745
68.54160309;10.93904305
68.54825592;10.94301319
68.5580368;10.94709873
68.58020782;10.95141125
68.61304474;10.95604992
68.61958313;10.96019936
68.63285065;10.96444702
68.64702606;10.96861362
68.66680145;10.97302341
68.6812973;10.97723866
68.69036102;10.98129082
68.70828247;10.98552227
68.71721649;10.98962402
68.72234344;10.99361038
68.70314789;10.9969635
68.73949432;11.00153637
68.75552368;11.00581646
68.7600174;11.00986862
68.75602722;11.0136776
68.79077911;11.01826668
68.80250549;11.02238369
68.80635834;11.02643585
68.82925415;11.03076553
68.84963989;11.0351429
68.86051941;11.03942299
68.86972046;11.04352474
68.88851166;11.04777241
68.90494537;11.05203629
68.9161911;11.05626774
68.91837311;11.06018925
68.93445587;11.06446934
68.94631195;11.06865215
68.94525146;11.07262325
68.93642426;11.076334
68.9598465;11.08066273
68.97819519;11.08495903
68.98834991;11.08910942
68.99581909;11.09304714
69.02407837;11.09752274
69.03118134;11.10160828
69.04724121;11.1057415
69.0670166;11.10998917
69.09390259;11.11456203
69.10990143;11.11897278
69.10642242;11.12291145
69.12551117;11.12714195
69.12955475;11.13122749
69.14207458;11.13549137
69.13566589;11.13925076
69.15371704;11.14357948
69.15598297;11.14751816
69.16368866;11.15161896
69.16531372;11.15544319
69.19298553;11.15982151
69.21444702;11.16426468
69.22338104;11.16841412
69.23207092;11.17254829
69.26059723;11.1769743
69.27423859;11.18125439
69.27604675;11.18522549
69.28442383;11.18929482
69.30213165;11.19367218
69.31653595;11.19795227
69.30109406;11.20159817
69.31563568;11.2057476
69.32959747;11.20997906
69.34120941;11.21412945
69.34512329;11.21818161
69.3693924;11.22262478
69.38276672;11.22683907
69.39749908;11.23107052
69.39949036;11.23497677
69.41773224;11.23924065
69.44133759;11.24361801
69.45136261;11.24771976
69.4522934;11.25160885
69.46279144;11.25567818
69.48435974;11.2600069
69.46518707;11.26355457
69.48135376;11.26772118
69.50939941;11.27226162
69.53585815;11.27680206
69.52282715;11.28056145
69.54180908;11.2849226
69.55885315;11.28923512
69.56518555;11.29338551
69.57611084;11.29756832
69.59227753;11.30179977
69.60354614;11.30604744
69.61548615;11.31016445
69.62216187;11.31418419
69.62574768;11.31805706
69.64890289;11.32250023
69.65188599;11.32648754
69.65090179;11.33045864
69.66709137;11.33467388
69.6905365;11.33916569
69.67964172;11.34290886
69.68990326;11.34694481
69.71183777;11.35140419
69.73701477;11.35592842
69.73427582;11.35986614
69.75427246;11.36417961
69.76650238;11.36841011
69.78255463;11.372756
69.79473114;11.37693882
69.81039429;11.38112068
69.83331299;11.38559628
69.83381653;11.38961601
69.83828735;11.39360332
69.82772827;11.3973465
69.85732269;11.40188694
69.85431671;11.40574455
69.85449982;11.40968227
69.86724091;11.41380024
69.88619232;11.41819382
69.88842773;11.4221487
69.89807892;11.42628193
69.93104553;11.4309206
69.94176483;11.43526554
69.94771576;11.43941593
69.96781921;11.44371223
69.98552704;11.44809055
69.9928894;11.4522562
69.99084473;11.45624352
69.99488068;11.46016598
70.0134964;11.46447849
70.00363159;11.46823788
70.00554657;11.47214413
70.01176453;11.47616386
70.0343399;11.48047638
70.04340363;11.48464203
70.06291962;11.48887348
70.0800705;11.49315357
70.10469055;11.49761295
70.1054306;11.50160027
70.11500549;11.50570107
70.14395905;11.51019287
70.1598587;11.51457119
70.16299438;11.51865578
70.15214539;11.52231789
70.18269348;11.52690697
70.17442322;11.53071499
70.18333435;11.53480053
70.18753052;11.53878784
70.21300507;11.54331207
70.20462799;11.54713631
70.21443939;11.55123711
70.23014832;11.55546856
70.24745941;11.55978107
70.26062012;11.56401253
70.26391602;11.56801605
70.28572083;11.57236195
70.30244446;11.57659245
70.3105011;11.58077526
70.29202271;11.58424187
70.3269043;11.58889675
70.34429169;11.59332275
70.34516907;11.59748936
70.33413696;11.6012001
70.36391449;11.60583782
70.36712646;11.60993958
70.36696625;11.61395931
70.37422943;11.6180439
70.40190125;11.62251949
70.40711212;11.62658787
70.41588593;11.63073826
70.42559052;11.63485527
70.44261169;11.63913536
70.46438599;11.64343166
70.46648407;11.64750004
70.48485565;11.65181351
70.49187469;11.65597916
70.50184631;11.66017818
70.48105621;11.66361237
70.51508331;11.66828251
70.5258255;11.67259598
70.52494812;11.67663193
70.51617432;11.68034267
70.54725647;11.68493176
70.54707336;11.68901634
70.55690765;11.6931181
70.57121277;11.6974144
70.58732605;11.70174313
70.59923553;11.70599079
70.60997772;11.71007538
70.61701965;11.71429062
70.6272583;11.71839142
70.64099884;11.72260666
70.62470245;11.72626877
70.64006805;11.73048401
70.64751434;11.73466587
70.65673828;11.73876762
70.65007019;11.74252701
70.6776886;11.74698639
70.69843292;11.75151062
70.70959473;11.75579071
70.71172333;11.75979424
70.73852539;11.76443195
70.74131775;11.76851749
70.74684906;11.77263451
70.76268768;11.7767849
70.77630615;11.78111362
70.78364563;11.78519821
70.76769257;11.78877831
70.77553558;11.79279804
70.77824402;11.79678535
70.79499817;11.80101681
70.7977066;11.80495548
70.82317352;11.80943108
70.8293457;11.81359673
70.84519196;11.81791019
70.84793091;11.82188129
70.86914825;11.82629108
70.88877106;11.83078289
70.89134979;11.83494949
70.89772797;11.83906651
70.91599274;11.84344482
70.92710876;11.84774113
70.92152405;11.851614
70.92700195;11.85563374
70.94111633;11.85991383
70.94816589;11.86412907
70.93545532;11.86790466
70.94779205;11.87203884
70.9539032;11.87615585
70.96414185;11.88029003
70.97015381;11.88430977
70.99336243;11.88871956
71.00915527;11.89299965
71.02398682;11.89731312
71.02122498;11.90123463
71.03555298;11.90541744
71.0663147;11.9099741
71.07748413;11.91435242
71.07533264;11.91833973
71.0859375;11.92260361
71.10638428;11.92709446
71.08785248;11.93074036
71.08588409;11.93464661
71.0990448;11.93887806
71.11460114;11.943223
71.1002121;11.94686794
71.11502075;11.9510994
71.13278198;11.95536327
71.14613342;11.95961094
71.15618134;11.96382618
71.17258453;11.96812248
71.18917847;11.97253323
71.19949341;11.97678089
71.20366669;11.98086548
71.20845032;11.98493385
71.22982788;11.98949146
71.22676849;11.99349499
71.2191925;11.99730301
71.23184967;12.00151825
71.24604797;12.00592804
71.23274994;12.00957394
71.23711395;12.01357746
71.25798035;12.01803589
71.27624512;12.02241421
71.27909088;12.02638531
71.29262543;12.03069782
71.30286407;12.03491306
71.31105042;12.0390625
71.32016754;12.04313183
71.32469177;12.04716778
71.34503174;12.05154514
71.33950043;12.05538654
71.33984375;12.0593729
71.34029388;12.06326294
71.37461853;12.06795025
71.37393188;12.07203484
71.38142395;12.07618523
71.3894577;12.08041573
71.41107178;12.08494091
71.40389252;12.08882999
71.40923309;12.09288216
71.42906952;12.0972929
71.43821716;12.10145855
71.44316101;12.10560894
71.44882202;12.10951519
71.46801758;12.11397362
71.46445465;12.11784744
71.46496582;12.12180233
71.46105194;12.1256752
71.48769379;12.13026428
71.49216461;12.13436604
71.49351501;12.13843441
71.50702667;12.14266586
71.52683258;12.14710903
71.52767944;12.15134048
71.53916931;12.15550613
71.55274963;12.15980244
71.57003784;12.16426182
71.56742859;12.16823292
71.56987762;12.17225266
71.59925079;12.17669582
71.60948944;12.18102455
71.60837555;12.18510914
71.59646606;12.18878746
71.62345123;12.19337654
71.61013031;12.19711971
71.61531067;12.20118904
71.61767578;12.20515919
71.64232635;12.20968342
71.63485718;12.21355724
71.6439209;12.21767426
71.65888977;12.22192192
71.67919922;12.22633266
71.68888092;12.23069382
71.69068909;12.23477936
71.71060181;12.23920536
71.72631073;12.2436161
71.72564697;12.24773312
71.7140274;12.25146008
71.73458099;12.25582218
71.73575592;12.25990677
71.73168182;12.26376343
71.71844482;12.26742554
71.74098969;12.27186871
71.74165344;12.27592087
71.74976349;12.27995682
71.76555634;12.28423691
71.79463959;12.28880978
71.79753876;12.29297638
71.80809784;12.29720783
71.8186264;12.30140686
71.82883453;12.30576801
71.84439087;12.31008053
71.842659;12.31408405
71.85311127;12.31831551
71.85882568;12.32251453
71.85954285;12.32653427
71.829422;12.32988644
71.86047363;12.33439445
71.8688736;12.33862591
71.8741684;12.34276009
71.86483002;12.34658432
71.89644623;12.35112476
71.90261078;12.35530758
71.90412903;12.35934353
71.91590881;12.36357498
71.9342804;12.36791992
71.94741058;12.37221622
71.93983459;12.37612247
71.949646;12.3803215
71.95081329;12.38440609
71.96961212;12.38891411
71.9617691;12.39275455
71.97583008;12.39718151
71.98769379;12.40155888
71.98657227;12.4056282
71.97080994;12.40935421
71.98764038;12.41365147
72.00045013;12.41794777
72.00726318;12.42211342
72.00927734;12.42606831
72.02929688;12.43049526
72.03546906;12.43462849
72.03373718;12.43858337
72.04259491;12.44266796
72.06705475;12.44717598
72.07720947;12.45153809
72.06601715;12.45531368
72.07604218;12.4594965
72.07769012;12.46362972
72.09449005;12.46805668
72.08420563;12.47188091
72.1026535;12.47634029
72.10177612;12.48044109
72.11049652;12.48464012
72.10552216;12.48851299
72.12474823;12.49284267
72.14157867;12.4973011
72.1462326;12.50140285
72.15074921;12.50553608
72.1660614;12.50984955
72.18023682;12.51419449
72.16627502;12.51792145
72.1614151;12.52187634
72.1747818;12.526124
72.18283844;12.5303545
72.16901398;12.53409767
72.18055725;12.5382967
72.19706726;12.54262543
72.20636749;12.54684067
72.20935059;12.55099106
72.23433685;12.55548286
72.24383545;12.5598278
72.25372314;12.56414032
72.24790192;12.56806278
72.25440979;12.57222939
72.27589417;12.57663918
72.27379608;12.58067513
72.26358795;12.58443451
72.26725769;12.58843803
72.28427124;12.59278393
72.25749969;12.59629917
72.27533722;12.60044861
72.29397583;12.60487556
72.31170654;12.60936737
72.30431366;12.61324024
72.31990051;12.61760235
72.33638;12.62199593
72.33882904;12.62624359
72.34685516;12.63044262
72.35329437;12.63467407
72.37046814;12.63906765
72.37150574;12.6431694
72.37274933;12.64718914
72.35437775;12.65080166
72.37687683;12.65527725
72.3732605;12.65923214
72.37139893;12.66323566
72.38381195;12.66748333
72.40130615;12.67195892
72.3907547;12.67578316
72.39431763;12.67980289
72.41444397;12.68421364
72.43502045;12.68868828
72.43180084;12.69267559
72.43746185;12.69689083
72.45591736;12.70121956
72.46147156;12.70554924
72.46825409;12.7097311
72.46886444;12.71383286
72.4967041;12.718503
72.49191284;12.72258854
72.48715973;12.72659206
72.46681976;12.73020458
72.49420166;12.73477745
72.48390961;12.73865128
72.48109436;12.74260616
72.48628235;12.74672318
72.50701904;12.75113392
72.50353241;12.75508785
72.50898743;12.75915718
72.53296661;12.7636652
72.54429626;12.76801014
72.55075073;12.77219296
72.55269623;12.77627754
72.57427979;12.78088284
72.57015991;12.78495216
72.56460571;12.78892326
72.55393982;12.79273129
72.57792664;12.79730415
72.57082367;12.80117702
72.56455231;12.80514812
72.56797791;12.80916786
72.58329773;12.81344795
72.58781433;12.81764698
72.59993744;12.82186222
72.61418915;12.82614231
72.62985229;12.83060169
72.62277985;12.834589
72.61746216;12.83842945
72.64032745;12.84284019
72.65359497;12.84721756
72.64614868;12.85112381
72.62910461;12.85476875
72.65877533;12.85939121
72.65127563;12.8633461
72.65705109;12.86751175
72.65673065;12.87159729
72.68498993;12.87626743
72.67313385;12.8801899
72.67698669;12.88432312
72.68746185;12.88852215
72.69573212;12.89280224
72.70516968;12.89703369
72.70373535;12.90100479
72.71583557;12.90525246
72.72293091;12.90941811
72.72537994;12.91363335
72.6931839;12.91682339
72.72106934;12.92134762
72.73345947;12.92569256
72.73558807;12.9299078
72.72864532;12.93376541
72.7511673;12.93833828
72.75727844;12.94265079
72.75765228;12.94671917
72.75861359;12.95090199
72.78535461;12.95549107
72.78450775;12.95964146
72.78527832;12.96380806
72.78817749;12.96787643
72.79631042;12.97207546
72.80984497;12.97632313
72.80899048;12.98034286
72.8167038;12.98459053
72.81928253;12.98877239
72.82260895;12.992939
72.79689789;12.99638939
72.81987;13.00092983
72.82823944;13.00514507
72.82855988;13.00924587
72.8199234;13.01311874
72.8441925;13.01767635
72.85076141;13.02187443
72.85126495;13.02597618
72.86517334;13.03032112
72.88008881;13.03474808
72.88157654;13.03906059
72.88598633;13.04312897
72.88814545;13.04729557
72.88516235;13.05128288
72.89080048;13.05544853
72.86873627;13.059062
72.87896729;13.06324387
72.88372803;13.06742668
72.88723755;13.07154465
72.8821106;13.07541752
72.8996582;13.07974625
72.91792297;13.08420563
72.92847443;13.08850193
72.93121338;13.09257126
72.94945526;13.0971117
72.95426178;13.10139179
72.94913483;13.10542774
72.95171356;13.10951233
72.96913147;13.11400414
72.97662354;13.1182518
72.95110321;13.12183189
72.95189667;13.12581921
72.94709015;13.12980652
72.9565506;13.13400555
72.95535278;13.13797665
72.97628021;13.14241982
72.97875214;13.14656925
72.97949982;13.15083313
72.98258209;13.15485287
72.99648285;13.15911674
73.01299286;13.16357613
73.01044464;13.16766071
73.01241302;13.17174625
73.02272797;13.17596054
73.03567505;13.18050194
73.01158905;13.18409824
73.01368713;13.18815041
73.03091431;13.19264221
73.03798676;13.19695473
73.02594757;13.20082855
73.02820587;13.20494556
73.03001404;13.20911217
73.03753662;13.2132616
73.03796387;13.21733093
73.05210876;13.22165966
73.06204987;13.22593975
73.07159424;13.23020363
73.06439209;13.23410892
73.05875397;13.23796654
73.08773041;13.24257183
73.09796906;13.24691772
73.08688354;13.25080681
73.09384918;13.25510311
73.11628723;13.25970936
73.08799744;13.26338673
73.08808136;13.26743984
73.10240936;13.27178478
73.11445618;13.27624416
73.09578705;13.27997112
73.10416412;13.28418541
73.11293793;13.28844929
73.12203217;13.29264832
73.12609863;13.29686356
73.13370514;13.30106258
73.14694214;13.3055048
73.15068817;13.30965519
73.14670563;13.31370735
73.13460541;13.31748295
73.15494537;13.32202339
73.14556122;13.32586479
73.13707733;13.32981968
73.14414978;13.33401775
73.16220093;13.33849335
73.14683533;13.34235096
73.15032196;13.34638691
73.17233276;13.35094357
73.18812561;13.35541916
73.18450928;13.35945511
73.19004059;13.36370277
73.19408417;13.36793423
73.19546509;13.37201881
73.19974518;13.37603855
73.19445038;13.3799448
73.20822906;13.38433838
73.19825745;13.38817883
73.19150543;13.39213371
73.1847229;13.39597511
73.21183777;13.40053177
73.21157837;13.40464878
73.21960449;13.40891266
73.22718048;13.41317654
73.24291992;13.41773319
73.23861694;13.4217701
73.23768616;13.42582226
73.25145721;13.43029785
73.25765228;13.43452835
73.25695801;13.43867874
73.24369049;13.44245434
73.26169586;13.44689751
73.24863434;13.45068932
73.24590302;13.4546442
73.23308563;13.45848465
73.25709534;13.46304131
73.25807953;13.46715927
73.25892639;13.47121143
73.26424408;13.47537804
73.27729797;13.47970676
73.2840271;13.48400307
73.29128265;13.48821831
73.30356598;13.49253082
73.31561279;13.49703884
73.30947113;13.50112343
73.30168152;13.50501347
73.32592773;13.50952148
73.33714294;13.5140295
73.3322525;13.5181303
73.30741882;13.52172756
73.32970428;13.52626801
73.30845642;13.53001118
73.30856323;13.53411198
73.30460358;13.53806686
73.32236481;13.54259109
73.31478882;13.54648018
73.31967926;13.55059814
73.32712555;13.55479717
73.33708954;13.55909348
73.35025024;13.56345463
73.34653473;13.567523
73.36096954;13.57190132
73.3693161;13.57627869
73.37303925;13.58054256
73.34039307;13.58400917
73.36315155;13.58850098
73.36213684;13.59271622
73.35243225;13.59670353
73.33977509;13.60039806
73.35366058;13.60480785
73.35665894;13.60890961
73.35536194;13.61294556
73.36351776;13.61715984
73.38699341;13.62171745
73.3890686;13.62593174
73.38941956;13.63008213
73.38885498;13.63419914
73.39207458;13.63833332
73.39912415;13.64262962
73.3923111;13.64658451
73.39303589;13.65071774
73.39907074;13.65501499
73.39667511;13.65918064
73.36878204;13.66266346
73.39476013;13.66723633
73.40840149;13.67164707
73.40629578;13.67587852
73.39305878;13.67970276
73.40805054;13.68417835
73.41172028;13.68834496
73.40917206;13.69239712
73.41313171;13.69656277
73.42214203;13.70086002
73.42554474;13.7051239
73.40940857;13.70884991
73.40792084;13.71285343
73.40020752;13.71675968
73.41254425;13.72115421
73.4042511;13.72510815
73.41653442;13.72950268
73.43065643;13.73399448
73.43187714;13.73825836
73.41754913;13.74219704
73.43161011;13.74654198
73.44075775;13.75098515
73.44817352;13.75519943
73.43836212;13.75917053
73.44942474;13.76353264
73.44944763;13.76768208
73.43798828;13.7714901
73.43889618;13.77554321
73.45694733;13.78001881
73.46077728;13.78434753
73.43979645;13.7880249
73.43628693;13.79207802
73.43764496;13.79621124
73.44458771;13.80053997
73.43746185;13.80446243
73.4523468;13.80892181
73.45372772;13.81313705
73.45734406;13.81744957
73.45120239;13.82140446
73.46250153;13.82570076
73.47866821;13.83030605
73.47614288;13.83448887
73.4719696;13.83860588
73.47449493;13.84285355
73.4828186;13.84721565
73.4586792;13.85082817
73.44790649;13.85475063
73.45261383;13.85893345
73.45574951;13.86319733
73.44303894;13.86697292
73.44631195;13.87112236
73.45803833;13.87543488
73.46160126;13.87960148
73.46598816;13.88383293
73.48268127;13.88822651
73.49268341;13.89265347
73.49669647;13.89701557
73.48760223;13.90096951
73.48361206;13.90498924
73.50196075;13.90951347
73.50031281;13.91363144
73.48334503;13.91739082
73.47614288;13.92136192
73.48454285;13.92564201
73.45825195;13.92923832
73.4665451;13.93340492
73.48316193;13.93776608
73.49701691;13.94225788
73.48324585;13.94614792
73.49172211;13.95039558
73.50443268;13.95478916
73.50626373;13.95898819
73.50645447;13.96318722
73.50717163;13.96730423
73.51913452;13.9717474
73.50982666;13.97576714
73.50855255;13.97990036
73.47943878;13.98346519
73.50347137;13.98811913
73.49911499;13.99222088
73.49249268;13.99627304
73.49578857;14.00047112
73.50719452;14.00491428
73.49191284;14.00878811
73.49145508;14.01279163
73.50552368;14.017169
73.5198288;14.02161217
73.51347351;14.02561569
73.5079422;14.029603
73.52097321;14.03398037
73.51714325;14.03803253
73.51756287;14.04213428
73.51163483;14.04615402
73.53755951;14.05087376
73.5308075;14.05508804
73.52328491;14.05914116
73.50456238;14.06288433
73.52703094;14.0675869
73.51682281;14.07159042
73.51254272;14.07564354
73.51030731;14.07974434
73.52017212;14.08410549
73.51405334;14.0880928
73.51158142;14.09212875
73.52928925;14.09662056
73.53843689;14.10095024
73.53025055;14.10506725
73.51519775;14.10885906
73.53814697;14.11353016
73.52200317;14.11732197
73.51261902;14.12132549
73.50131989;14.12516594
73.5187912;14.1297884
73.51187897;14.13384056
73.51014709;14.13790894
73.51009369;14.14205933
73.5231781;14.1464529
73.52628326;14.15073299
73.52835846;14.15493202
73.53508759;14.15917969
73.54569244;14.16359043
73.53274536;14.16757679
73.51916504;14.17128754
73.52902222;14.17564964
73.53652191;14.18002701
73.51918793;14.18381882
73.49927521;14.18743229
73.51261902;14.19189167
73.50525665;14.19586182
73.5112915;14.20006084
73.51229858;14.20424366
73.53505707;14.20893097
73.52700806;14.21301556
73.52498627;14.21721458
73.52854919;14.22147846
73.53343964;14.22577477
73.53511047;14.23010349
73.52785492;14.23409081
73.52581024;14.2382412
73.52088928;14.24229336
73.52174377;14.24652481
73.47875214;14.2497139
73.49728394;14.2542057
73.50296783;14.25850201
73.50286102;14.26270103
73.49214935;14.2666235
73.50804901;14.27106667
73.50669098;14.27537918
73.50565338;14.27947998
73.50647736;14.28367901
73.52700806;14.28821945
73.52516937;14.29249954
73.51746368;14.29663372
73.5145874;14.3007021
73.52040863;14.30493355
73.5286026;14.30932713
73.52056885;14.31336308
73.51509094;14.31748104
73.51158142;14.32158184
73.50894928;14.32574844
73.47895813;14.3292799
73.49666595;14.33373928
73.49786377;14.33798695
73.49544525;14.34212017
73.48608398;14.345994
73.50094604;14.35042
73.5058136;14.35465145
73.49993896;14.35870361
73.50536346;14.36295128
73.51759338;14.36744308
73.52375793;14.37188625
73.51100159;14.37582493
73.50527954;14.38000679
73.49911499;14.38410854
73.50610352;14.3884697
73.47895813;14.39211559
73.47962952;14.39626503
73.47750092;14.40043163
73.47651672;14.40454865
73.46508026;14.40847111
73.47757721;14.41271877
73.49363708;14.41719437
73.49446106;14.42144203
73.4895401;14.42549419
73.49967194;14.42985535
73.5046463;14.4341526
73.48169708;14.43791199
73.47608948;14.44189835
73.49217224;14.44640636
73.49626923;14.45075226
73.46800995;14.45438099
73.46457672;14.45846653
73.46269226;14.4626646
73.4730072;14.46704292
73.46601105;14.47106266
73.47231293;14.47542381
73.46930695;14.47959042
73.47329712;14.48383808
73.46524048;14.48789024
73.47018433;14.49207306
73.48106384;14.49656487
73.47327423;14.50060081
73.46303558;14.5045557
73.4546051;14.50852585
73.469841;14.51311588
73.43336487;14.51650047
